virus tax id	virus name	virus lineage	refseq id	KEGG GENOME	KEGG DISEASE	DISEASE	host tax id	host name	host lineage	pmid	evidence
1774200	Pepper yellow leaf curl Thailand virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus	NC_028989				4072	Capsicum annuum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Solanoideae; Capsiceae; Capsicum		RefSeq
160358	Pepper yellow mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_014327				4072	Capsicum annuum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Solanoideae; Capsiceae; Capsicum		RefSeq
260378	Pepper yellow vein Mali virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_005347				4072	Capsicum annuum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Solanoideae; Capsiceae; Capsicum	18278427	Literature
260378	Pepper yellow vein Mali virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_005347				4081	Solanum lycopersicum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon	18278427	Literature
260378	Pepper yellow vein Mali virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_005347				4097	Nicotiana tabacum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana	18278427	Literature
260378	Pepper yellow vein Mali virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_005347				4100	Nicotiana benthamiana	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana	18278427	Literature
260378	Pepper yellow vein Mali virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_005347				4111	Solanum melongena	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum	18278427	Literature
260378	Pepper yellow vein Mali virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_005347				205524	Solanum aethiopicum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum	18278427	Literature
1256869	Perch perhabdovirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Perhabdovirus	NC_020803				8168	Perca fluviatilis	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Perciformes; Percoidei; Percidae; Percinae; Perca		RefSeq
1346829	Peridroma alphabaculovirus	Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus; unclassified Alphabaculovirus	NC_024625				244289	Peridroma	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Neolepidoptera; Heteroneura; Noctuoidea; Noctuidae; Noctuinae		RefSeq
1675865	Perigonia lusca single nucleopolyhedrovirus	Viruses; dsDNA viruses, no RNA stage; Baculoviridae; unclassified Baculoviridae	NC_027923				325909	Perigonia lusca	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Neolepidoptera; Heteroneura; Bombycoidea; Sphingidae; Macroglossinae; Dilophonotini; Perigonia		RefSeq
170621	Perina nuda virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Iflaviridae; Iflavirus	NC_003113				497517	Perina nuda	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Neolepidoptera; Heteroneura; Noctuoidea; Lymantriidae; Perina		
1972569	Perinet vesiculovirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Vesiculovirus	NC_025394				7157	Culicidae	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea		RefSeq
97344	Periplaneta fuliginosa densovirus	Viruses; ssDNA viruses; Parvoviridae; Densovirinae; Ambidensovirus; Blattodean ambidensovirus 1	NC_000936				36977	Periplaneta fuliginosa	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera; Blattodea; Blattoidea; Blattidae; Blattinae; Periplaneta		UniProt
1188812	Peristrophe mosaic virus	Viruses; ssDNA viruses; Geminiviridae; unclassified Geminiviridae	NC_019024				76375	Peristrophe	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Lamiales; Acanthaceae; Acanthoideae; Justicieae		RefSeq
1074206	Peromyscus papillomavirus type 1	Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; unclassified Papillomaviridae; non-primate mammal papillomaviruses	JF755418				10042	Peromyscus maniculatus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Rodentia; Myomorpha; Cricetidae; Neotominae; Peromyscus		RefSeq
1131702	Persea americana alphaendornavirus 1	Viruses; dsRNA viruses; Endornaviridae; Alphaendornavirus	NC_016648				3435	Persea americana	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Laurales; Lauraceae; Persea		RefSeq
1183241	Persimmon cryptic virus	Viruses; dsRNA viruses; Partitiviridae; unclassified Partitiviridae	NC_017988, NC_017989				35925	Diospyros kaki	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Ericales; Ebenaceae; Diospyros		RefSeq
1211481	Persimmon latent virus	Viruses; dsRNA viruses; unclassified dsRNA viruses	NC_023983				35925	Diospyros kaki	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Ericales; Ebenaceae; Diospyros		RefSeq
481311	Persimmon viroid	Viroids; unclassified viroids	NC_010308				35925	Diospyros kaki	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Ericales; Ebenaceae; Diospyros		RefSeq
1319979	Persimmon viroid 2	Viroids; Pospiviroidae; Apscaviroid	NC_021720				13493	Diospyros virginiana	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Ericales; Ebenaceae; Diospyros		RefSeq
1211480	Persimmon virus A	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Cytorhabdovirus; unclassified Cytorhabdovirus	NC_018381				35925	Diospyros kaki	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Ericales; Ebenaceae; Diospyros		RefSeq
1493829	Persimmon virus B	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; unclassified Closteroviridae	NC_025967				13493	Diospyros virginiana	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Ericales; Ebenaceae; Diospyros		RefSeq
187978	Peru tomato mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_004573				4081	Solanum lycopersicum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon	12917478	Literature
356862	Peruvian horse sickness virus	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NC_007748, NC_007749, NC_007750, NC_007751, NC_007752, NC_007753, NC_007754, NC_007755, NC_007756, NC_007757				9796	Equus caballus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Perissodactyla; Equidae; Equus; Equus	19766284	Literature
1594788	Pestivirus Burdur/05-TR	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Pestivirus; unclassified Pestivirus; Aydin virus	KM408491				9925	Capra hircus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Ruminantia; Pecora; Bovidae; Caprinae; Capra		RefSeq
119222	Pestivirus giraffe-1 H138	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Pestivirus; unclassified Pestivirus; Pestivirus Giraffe-1	NC_003678				9894	Giraffa camelopardalis	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Ruminantia; Pecora; Giraffidae; Giraffa		RefSeq
219447	Pestivirus PG-2	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Pestivirus; unclassified Pestivirus; Pestivirus Giraffe-1	KJ660072				9913	Bos taurus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Ruminantia; Pecora; Bovidae; Bovinae; Bos		RefSeq
1234809	Pestivirus strain Aydin/04-TR	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Pestivirus; unclassified Pestivirus; Aydin virus	NC_018713				9940	Ovis aries	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Ruminantia; Pecora; Bovidae; Caprinae; Ovis		RefSeq
1692261	Petrochirus diogenes giant hermit crab associated circular virus	Viruses; ssDNA viruses; Circoviridae; unclassified Circoviridae	NC_027780				370546	Petrochirus diogenes	Eukaryota; Metazoa; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Diogenidae; Petrochirus		RefSeq
270255	Petunia asteroid mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus	AY500881				4076	Datura stramonium	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Solanoideae; Datureae; Datura	15593416	Literature
270255	Petunia asteroid mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus	AY500881				4088	Nicotiana quadrivalvis var. bigelovii	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana; Nicotiana quadrivalvis	15593416	Literature
270255	Petunia asteroid mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus	AY500881				4100	Nicotiana benthamiana	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana	15593416	Literature
270255	Petunia asteroid mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus	AY500881				4101	Petunia	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Petunioideae	15593416	Literature
270255	Petunia asteroid mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus	AY500881				35889	Nicotiana glutinosa	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana	15593416	Literature
270255	Petunia asteroid mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus	AY500881				63459	Chenopodium quinoa	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Caryophyllales; Chenopodiaceae; Chenopodioideae; Atripliceae; Chenopodium	15593416	Literature
270255	Petunia asteroid mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus	AY500881				66262	Chenopodium amaranticolor	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Caryophyllales; Chenopodiaceae; Chenopodioideae; Atripliceae; Chenopodium	15593416	Literature
270255	Petunia asteroid mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus	AY500881				70371	Limonium sinuatum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Caryophyllales; Plumbaginaceae; Limonium	15593416	Literature
270255	Petunia asteroid mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus	AY500881				118704	Nicotiana miersii	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana	15593416	Literature
270255	Petunia asteroid mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus	AY500881				200306	Nicotiana occidentalis subsp. hesperis	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana; Nicotiana occidentalis	15593416	Literature
270255	Petunia asteroid mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus	AY500881				200313	Nicotiana occidentalis	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana	15593416	Literature
1935922	Petunia chlorotic mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Secoviridae; Comovirinae; Nepovirus; unclassified Nepovirus	NC_033492, NC_033493				4102	Petunia x hybrida	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Petunioideae; Petunia		RefSeq
59504	Petunia vein clearing virus	Viruses; Retro-transcribing viruses; Caulimoviridae; Petuvirus	NC_001839				4101	Petunia	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Petunioideae		UniProt
59504	Petunia vein clearing virus	Viruses; Retro-transcribing viruses; Caulimoviridae; Petuvirus	NC_001839				4102	Petunia x hybrida	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Petunioideae; Petunia		RefSeq
251749	Phaeocystis globosa virus	Viruses; dsDNA viruses, no RNA stage; Phycodnaviridae; Prymnesiovirus; unclassified Prymnesiovirus	NC_021312				33658	Phaeocystis globosa	Eukaryota; Phaeocystales; Phaeocystaceae; Phaeocystis	23754393	Literature, RefSeq
1335638	Phaeocystis globosa virus virophage	Viruses; unclassified virophages	NC_021333								
129861	Phage Gifsy-1	Viruses; unclassified bacterial viruses	NC_010392				99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica		RefSeq
129862	Phage Gifsy-2	Viruses; unclassified bacterial viruses	NC_010393				99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica		RefSeq
457382	Phaius virus X	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus	NC_010295				679630	Phaius flavus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Liliopsida; Petrosaviidae; Asparagales; Orchidaceae; Epidendroideae; Collabieae; Phaius		RefSeq
1188792	Phaseolus vulgaris alphaendornavirus 1	Viruses; dsRNA viruses; Endornaviridae; Alphaendornavirus	NC_023678				3885	Phaseolus vulgaris	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Fabales; Fabaceae; Papilionoideae; Phaseoleae; Phaseolus		RefSeq
1756832	Phasey bean mild yellows virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Luteoviridae; Polerovirus; unclassified Polerovirus	NC_028793				3827	Cicer arietinum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Fabales; Fabaceae; Papilionoideae; Cicereae; Cicer		RefSeq
1234615	Philosamia cynthia ricini nucleopolyhedrovirus virus	Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus; Antheraea pernyi nucleopolyhedrovirus	JX404026				63990	Samia ricini	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Neolepidoptera; Heteroneura; Bombycoidea; Saturniidae; Saturniinae; Attacini; Samia	23425301	Literature
349681	Phlebiopsis gigantea mycovirus dsRNA 1	Viruses; dsRNA viruses; Totiviridae; unclassified Totiviridae	NC_013999				82310	Phlebiopsis gigantea	Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Polyporales; Phanerochaetaceae; Phlebiopsis		RefSeq
475777	Phlox virus B	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Quinvirinae; Carlavirus	NC_009991				103528	Phlox divaricata	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Ericales; Polemoniaceae; Phlox		RefSeq
436066	Phlox virus S	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Quinvirinae; Carlavirus	NC_009383				103543	Phlox stolonifera	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Ericales; Polemoniaceae; Phlox		RefSeq
64894	Phnom Penh bat virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus; tick-borne encephalitis virus group	NC_034007				58060	Cynopterus brachyotis	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Chiroptera; Megachiroptera; Pteropodidae; Pteropodinae; Cynopterus		RefSeq
11240	Phocine morbillivirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Morbillivirus	NC_028249				9709	Phocidae	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Carnivora; Caniformia		UniProt
11240	Phocine morbillivirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Morbillivirus	NC_028249				9720	Phoca vitulina	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Carnivora; Caniformia; Phocidae; Phoca		RefSeq
706525	Phocoena phocoena papillomavirus 1	Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; unclassified Papillomaviridae; non-primate mammal papillomaviruses	NC_018074				9742	Phocoena phocoena	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Cetacea; Odontoceti; Phocoenidae; Phocoena		RefSeq
706526	Phocoena phocoena papillomavirus 2	Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; unclassified Papillomaviridae; non-primate mammal papillomaviruses	NC_018075				9742	Phocoena phocoena	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Cetacea; Odontoceti; Phocoenidae; Phocoena		RefSeq
706527	Phocoena phocoena papillomavirus 4	Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Dyopipapillomavirus; Dyopipapillomavirus 1	NC_018076				9742	Phocoena phocoena	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Cetacea; Odontoceti; Phocoenidae; Phocoena		RefSeq
1487796	Phodopus sungorus papillomavirus type 1	Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; unclassified Papillomaviridae; non-primate mammal papillomaviruses; Mesocricetus auratus papillomavirus 1	HG939559				10044	Phodopus sungorus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Rodentia; Myomorpha; Cricetidae; Cricetinae; Phodopus		RefSeq
1808960	Phomopsis longicolla circular virus 1	Viruses; unclassified viruses	NC_034209				54899	Diaporthe longicolla	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Diaporthales; Diaporthaceae; Diaporthe		RefSeq
1523858	Phomopsis longicolla hypovirus	Viruses; dsRNA viruses; Hypoviridae; Hypovirus; unclassified Hypovirus	NC_024685				54899	Diaporthe longicolla	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Diaporthales; Diaporthaceae; Diaporthe		RefSeq
1779340	Phomopsis longicolla RNA virus 1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; unclassified Narnaviridae	NC_033729				54899	Diaporthe longicolla	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Diaporthales; Diaporthaceae; Diaporthe		RefSeq
1580605	Phomopsis vexans RNA virus	Viruses; dsRNA viruses; Totiviridae; Victorivirus; unclassified Victorivirus	NC_026135				222583	Phomopsis vexans	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Diaporthales; Valsaceae; Phomopsis		RefSeq
1708572	Phopivirus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Hepatovirus; Hepatovirus B	NC_027818				9720	Phoca vitulina	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Carnivora; Caniformia; Phocidae; Phoca		RefSeq
1391455	Phormidium phage MIS-PhV1A	Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages	NC_029032				1199	Phormidium sp.	Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Oscillatoriaceae; Phormidium		RefSeq
1391456	Phormidium phage MIS-PhV1B	Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages	NC_028998				1199	Phormidium sp.	Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Oscillatoriaceae; Phormidium		RefSeq
440250	Phormidium virus WMP3	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unassigned Podoviridae	NC_009551				47253	Leptolyngbya foveolarum	Bacteria; Cyanobacteria; Synechococcales; Leptolyngbyaceae; Leptolyngbya	18443848	Literature, RefSeq
440250	Phormidium virus WMP3	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unassigned Podoviridae	NC_009551				126344	Phormidium tenue	Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Oscillatoriaceae; Phormidium	18443848	Literature
400567	Phormidium virus WMP4	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unassigned Podoviridae	NC_008367				1198	Phormidium	Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Oscillatoriaceae		RefSeq
192584	Phthorimaea operculella granulovirus	Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Betabaculovirus	NC_004062				192464	Phthorimaea operculella	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Neolepidoptera; Heteroneura; Gelechioidea; Gelechiidae; Gelechiinae; Phthorimaea	11129630	Literature
72539	Physalis mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus	NC_003634				304155	Physalis heterophylla	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Solanales; Solanaceae; Solanoideae; Physaleae; Physalis		UniProt
1856627	Phytomonas serpens narnavirus 1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; Narnavirus; unclassified Narnavirus	NC_030308				1276585	Phytomonas serpens 9T	Eukaryota; Kinetoplastida; Trypanosomatidae; Phytomonas		RefSeq
310750	Phytophthora alphaendornavirus 1	Viruses; dsRNA viruses; Endornaviridae; Alphaendornavirus	NC_007069				3357	Pseudotsuga menziesii	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Pinidae; Pinales; Pinaceae; Pseudotsuga		RefSeq
310750	Phytophthora alphaendornavirus 1	Viruses; dsRNA viruses; Endornaviridae; Alphaendornavirus	NC_007069				4783	Phytophthora	Eukaryota; Oomycetes; Peronosporales		UniProt
640897	Phytophthora infestans RNA virus 1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; unclassified ssRNA positive-strand viruses	NC_013220, NC_013221				4787	Phytophthora infestans	Eukaryota; Oomycetes; Peronosporales; Phytophthora		RefSeq
1133557	Phytophthora infestans RNA virus 3	Viruses; unclassified viruses	JN603241				4787	Phytophthora infestans	Eukaryota; Oomycetes; Peronosporales; Phytophthora		RefSeq
1077832	Phytophthora infestans RNA virus 4	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; unclassified Narnaviridae	NC_029782				4787	Phytophthora infestans	Eukaryota; Oomycetes; Peronosporales; Phytophthora		RefSeq
1608451	Phytophthora parasitica virus	Viruses; unclassified viruses	NC_027197				4792	Phytophthora parasitica	Eukaryota; Oomycetes; Peronosporales; Phytophthora		RefSeq
1224515	Picalivirus A	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; unclassified ssRNA positive-strand viruses	JQ898334				1	root		22933275	Literature
11630	Pichinde mammarenavirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Arenaviridae; Mammarenavirus	NC_006439, NC_006447				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		UniProt
11630	Pichinde mammarenavirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Arenaviridae; Mammarenavirus	NC_006439, NC_006447				10144	Cavia cutleri	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Rodentia; Hystricomorpha; Caviidae; Cavia		UniProt
11630	Pichinde mammarenavirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Arenaviridae; Mammarenavirus	NC_006439, NC_006447				530178	Nephelomys albigularis	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Rodentia; Myomorpha; Cricetidae; Sigmodontinae; Nephelomys		UniProt
1046893	Picobiliphyte sp. MS584-5 nanovirus	Viruses; ssDNA viruses; Nanoviridae; Nanovirus; unclassified Nanovirus	HQ322117				1035838	Picobiliphyte sp. MS584-5	Eukaryota; Picozoa		
1961162	Picobirnavirus dog/KNA/2015	Viruses; dsRNA viruses; Picobirnaviridae; Picobirnavirus; unclassified Picobirnavirus	NC_035206				9615	Canis lupus familiaris	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Carnivora; Caniformia; Canidae; Canis; Canis lupus		RefSeq
1961155	Picobirnavirus green monkey/KNA/2015	Viruses; dsRNA viruses; Picobirnaviridae; Picobirnavirus; unclassified Picobirnavirus	NC_034452				60711	Chlorocebus sabaeus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Chlorocebus		RefSeq
1983535	Picorna-like virus AWando15	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; unclassified Picornavirales	NC_034568				42344	Haliotis discus hannai	Eukaryota; Metazoa; Mollusca; Gastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis discus		RefSeq
1813615	Picornavirales Bu-1	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; unclassified Picornavirales; Husa-like virus KS-2016a	NC_030745				9825	Sus scrofa domesticus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Suina; Suidae; Sus; Sus scrofa		RefSeq
1813613	Picornavirales Bu-3	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; unclassified Picornavirales	NC_030697				9825	Sus scrofa domesticus	Eukaryota; Metazoa; Chordata; Craniata; Mammalia; Laurasiatheria; Suina; Suidae; Sus; Sus scrofa		RefSeq
